time,bus_id,route_id,unknow,x_coordinate,y_coordinate ,distance,
30-10:23:39:18,5000,71,7100003,45940,151743.8125,1042.198771,
30-10:23:35:03,5000,71,7100003,45944.125,151890.3906,1044.396466,
30-10:23:35:35,5000,71,7100003,45944.125,151890.3906,1044.396466,
30-10:23:30:14,5000,73,7301001,45942.625,151890.4219,1044.852381,
30-10:23:30:46,5000,73,7301001,45942.625,151890.4219,1044.852381,
30-10:23:31:20,5000,73,7301001,45942.625,151890.4219,1044.852381,
30-10:23:31:52,5000,73,7301001,45942.625,151890.4219,1044.852381,
30-10:23:32:23,5000,73,7301001,45942.625,151890.4219,1044.852381,
30-10:23:32:55,5000,73,7301001,45942.625,151890.4219,1044.852381,
30-10:23:33:27,5000,73,7301001,45942.625,151890.4219,1044.852381,
30-10:23:34:00,5000,73,7301001,45942.625,151890.4219,1044.852381,
30-10:23:34:31,5000,73,7301001,45942.625,151890.4219,1044.852381,
30-10:23:39:50,5000,71,7100003,45691.875,152158.7031,1131.377547,
30-10:23:39:45,5006,71,7101008,45111.875,153000,1366.163384,
30-10:23:39:13,5006,71,7101008,45079.875,153054.25,1380.790376,
30-10:23:38:41,5006,71,7101008,44917,153329.5938,1456.796635,
30-10:23:38:10,5006,71,7101008,44672.375,153742.625,1575.341503,
30-10:23:37:38,5006,71,7101008,44560.375,153931.9688,1631.154668,
30-10:23:37:05,5006,71,7101008,44326,154328,1750.476895,
30-10:23:36:33,5006,71,7101008,44193.75,154551.6875,1819.159598,
30-10:23:36:05,5006,71,7101008,43991.875,154892.3594,1925.434665,
30-10:23:35:29,5006,71,7101008,43869.625,155099.0625,1990.658092,
30-10:23:34:57,5006,71,7101008,43676.125,155426.0938,2094.94782,
30-10:23:34:26,5006,71,7101008,43513.25,155701.4531,2183.648196,
30-10:23:32:51,5006,71,7101008,43828,156336.3125,2227.729354,
30-10:23:33:23,5006,71,7101008,43759.875,156263.2188,2229.054927,
30-10:23:33:54,5006,71,7101008,43637.125,156130.9844,2232.389077,
30-10:23:32:18,5006,71,7101008,44581.5,157165.0938,2245.51074,
30-10:23:31:47,5006,71,7101008,44837.125,157446.125,2263.208979,
30-10:23:31:13,5006,71,7101008,45066,157697.4219,2283.843849,
30-10:23:30:42,5006,71,7101008,44763.375,158368.0469,2504.598047,
30-10:23:30:08,5006,71,7101008,44772.875,158972.0313,2657.753123,
30-10:23:39:29,5026,71,7101008,55383.125,179037.3594,8576.516332,
30-10:23:38:58,5026,71,7101008,56183,179026.2188,8628.745983,
30-10:23:38:26,5026,71,7101008,56562.75,179016.125,8654.420564,
30-10:23:37:54,5026,71,7101008,57502.75,178999.1094,8726.589066,
30-10:23:37:21,5026,71,7101008,58302.5,178984.7656,8794.915989,
30-10:23:36:18,5026,71,7101008,59836.5,178624.7031,8848.532604,
30-10:23:36:52,5026,71,7101008,59422.125,178959.7344,8899.498655,
30-10:23:35:46,5026,71,7101008,60200,178874.0156,8959.723966,
30-10:23:35:13,5026,71,7101008,60730.75,178929.3906,9036.250277,
30-10:23:31:01,5026,71,7101008,57540.75,181645.2344,9505.577111,
30-10:23:33:38,5026,71,7101008,61279.75,180477.3281,9536.190175,
30-10:23:30:26,5026,71,7101008,57309.375,181862.6719,9551.396674,
30-10:23:31:31,5026,71,7101008,58500.5,181625.7031,9580.831469,
30-10:23:32:02,5026,71,7101008,59580.375,181603.9688,9675.458604,
30-10:23:32:34,5026,71,7101008,60720.125,181580.4531,9786.194692,
30-10:23:33:06,5026,71,7101008,61287.125,181397.2969,9796.843918,
30-10:23:38:23,5038,106,10601024,45103.75,156914.1094,2085.347612,
30-10:23:38:54,5038,106,10601024,45103.75,156914.1094,2085.347612,
30-10:23:39:27,5038,106,10601024,45103.75,156914.1094,2085.347612,
30-10:23:39:58,5038,106,10601024,45103.75,156914.1094,2085.347612,
30-10:23:30:23,5038,106,10600027,45102.5,156913.4063,2085.416404,
30-10:23:30:55,5038,106,10600027,45102.5,156913.4063,2085.416404,
30-10:23:31:28,5038,106,10600027,45102.5,156913.4063,2085.416404,
30-10:23:31:59,5038,106,10600027,45102.5,156913.4063,2085.416404,
30-10:23:32:32,5038,106,10600027,45102.5,156913.4063,2085.416404,
30-10:23:33:03,5038,106,10600027,45102.5,156913.4063,2085.416404,
30-10:23:33:35,5038,106,10600027,45102.5,156913.4063,2085.416404,
30-10:23:34:06,5038,106,10600027,45102.5,156913.4063,2085.416404,
30-10:23:34:39,5038,106,10600027,45102.5,156913.4063,2085.416404,
30-10:23:35:10,5038,106,10600027,45102.5,156913.4063,2085.416404,
30-10:23:35:43,5038,106,10600027,45102.5,156913.4063,2085.416404,
30-10:23:36:15,5038,106,10600027,45102.5,156913.4063,2085.416404,
30-10:23:36:52,5038,106,10600027,45102.5,156913.4063,2085.416404,
30-10:23:37:19,5038,106,10600027,45102.5,156913.4063,2085.416404,
30-10:23:37:51,5038,106,10600027,45102.5,156913.4063,2085.416404,
30-10:23:30:00,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:30:28,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:30:54,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:31:21,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:31:47,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:32:14,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:32:39,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:33:05,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:33:57,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:34:23,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:34:48,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:35:14,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:35:40,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:36:05,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:36:31,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:36:56,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:37:24,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:37:50,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:38:16,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:38:42,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:39:07,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:39:33,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:39:59,5043,106,10601024,74974.125,107306.7656,15583.88871,
30-10:23:30:00,5113,255,25500376,77921.125,165786.9531,9728.314455,
30-10:23:30:28,5113,255,25500376,77613.75,166856.25,9795.491692,
30-10:23:30:54,5113,255,25500376,77853.25,166834.8438,9856.659567,
30-10:23:31:21,5113,255,25500376,78753,166092.1406,9996.787689,
30-10:23:31:47,5113,255,25500376,78930.625,166154.2969,10053.71827,
30-10:23:32:14,5113,255,25500376,78954.625,166491.7031,10106.19504,
30-10:23:32:39,5113,255,25500376,79256.875,166783.3125,10228.55673,
30-10:23:33:05,5113,255,25500376,79217.875,166929.5781,10238.29745,
30-10:23:33:31,5113,255,25500376,79191.25,167017.9688,10243.453,
30-10:23:33:58,5113,255,25500376,79542.375,167161.3281,10358.58396,
30-10:23:34:23,5113,255,25500376,79334.75,167616.2813,10367.17567,
30-10:23:34:48,5113,255,25500376,79091.375,168684.7813,10460.55992,
30-10:23:35:15,5113,255,25500376,78996.125,169418.3125,10549.06911,
30-10:23:35:41,5113,255,25500376,79021.625,170396.6875,10712.61157,
30-10:23:36:06,5113,255,25500376,79058.25,171495.6094,10905.13366,
30-10:23:36:32,5113,255,25500376,79094.875,172694.8594,11122.12459,
30-10:23:36:57,5113,255,25500376,79106.75,173573.1563,11282.25177,
30-10:23:39:08,5113,255,25500376,77726.375,175368.5,11290.71842,
30-10:23:39:33,5113,255,25500376,77631.625,176174.625,11428.43939,
30-10:23:37:25,5113,255,25500376,79142.25,174451.3906,11452.09829,
30-10:23:38:42,5113,255,25500376,78680.625,175257.0625,11493.63023,
30-10:23:38:17,5113,255,25500376,79000.75,175255.4063,11569.36246,
30-10:23:37:50,5113,255,25500376,79060.625,175255.0781,11583.55991,
30-10:23:39:59,5113,255,25500376,77648.25,177253.4844,11650.76873,
30-10:23:31:15,5176,72,7200157,52865,182975.1406,9637.160404,
30-10:23:30:09,5176,72,7200157,51794.625,183079.9063,9638.24181,
30-10:23:30:43,5176,72,7200157,52271.125,183041.5938,9638.910342,
30-10:23:31:47,5176,72,7200157,53224.875,183240.4375,9730.217639,
30-10:23:32:18,5176,72,7200157,53282.125,183650.875,9856.51203,
30-10:23:32:51,5176,72,7200157,53220.875,184671.3906,10163.14995,
30-10:23:33:23,5176,72,7200157,53015.5,185464.8125,10396.48499,
30-10:23:33:54,5176,72,7200157,52337.875,186579.5625,10714.85486,
30-10:23:34:27,5176,72,7200157,52525.75,187285.5781,10934.20132,
30-10:23:34:57,5176,72,7200157,53032.125,188136.1719,11206.85697,
30-10:23:35:30,5176,72,7200157,53354.75,188755.3438,11404.74455,
30-10:23:36:05,5176,72,7200157,53407.5,189509.5313,11635.02538,
30-10:23:36:34,5176,72,7200157,53415,189929.3125,11762.49944,
30-10:23:37:06,5176,72,7200157,53427.5,190469.4063,11926.6146,
30-10:23:37:39,5176,72,7200157,53623.375,191426.625,12223.03929,
30-10:23:38:11,5176,72,7200157,53732.375,191705.8438,12311.22192,
30-10:23:38:42,5176,72,7200157,54182.625,192774.9688,12650.45149,
30-10:23:39:46,5176,72,7200157,54617.625,193807.2188,12978.71858,
30-10:23:40:00,5197,550,55000015,43733.5,157299.8594,2450.16558,
30-10:23:38:17,5197,550,55000015,43319.875,157675.7188,2620.23804,
30-10:23:38:42,5197,550,55000015,43319.875,157675.7188,2620.23804,
30-10:23:39:08,5197,550,55000015,43319.875,157675.7188,2620.23804,
30-10:23:39:33,5197,550,55000015,43319.875,157675.7188,2620.23804,
30-10:23:30:00,5197,550,55001026,43318.625,157676.0938,2620.586888,
30-10:23:30:28,5197,550,55001026,43318.625,157676.0938,2620.586888,
30-10:23:30:54,5197,550,55001026,43318.625,157676.0938,2620.586888,
30-10:23:31:21,5197,550,55001026,43318.625,157676.0938,2620.586888,
30-10:23:31:47,5197,550,55001026,43318.625,157676.0938,2620.586888,
30-10:23:32:14,5197,550,55001026,43318.625,157676.0938,2620.586888,
30-10:23:32:39,5197,550,55001026,43318.625,157676.0938,2620.586888,
30-10:23:33:05,5197,550,55001026,43318.625,157676.0938,2620.586888,
30-10:23:33:31,5197,550,55001026,43318.625,157676.0938,2620.586888,
30-10:23:33:58,5197,550,55001026,43318.625,157676.0938,2620.586888,
30-10:23:34:23,5197,550,55001026,43318.625,157676.0938,2620.586888,
30-10:23:34:48,5197,550,55001026,43318.625,157676.0938,2620.586888,
30-10:23:35:15,5197,550,55001026,43318.625,157676.0938,2620.586888,
30-10:23:35:41,5197,550,55001026,43318.625,157676.0938,2620.586888,
30-10:23:36:06,5197,550,55001026,43318.625,157676.0938,2620.586888,
30-10:23:36:32,5197,550,55001026,43318.625,157676.0938,2620.586888,
30-10:23:36:58,5197,550,55001026,43318.625,157676.0938,2620.586888,
30-10:23:37:25,5197,550,55001026,43318.625,157676.0938,2620.586888,
30-10:23:37:50,5197,550,55001026,43318.625,157676.0938,2620.586888,
30-10:23:30:01,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:30:12,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:30:20,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:30:38,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:30:48,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:31:01,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:31:06,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:31:31,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:31:42,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:31:49,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:31:52,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:32:03,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:32:06,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:32:10,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:32:17,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:32:34,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:32:46,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:32:53,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:33:13,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:33:20,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:33:27,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:33:34,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:33:48,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:33:55,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:33:59,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:34:03,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:34:17,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:34:34,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:34:51,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:34:57,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:35:09,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:35:12,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:35:19,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:35:51,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:36:05,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:36:12,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:36:19,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:36:29,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:36:40,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:36:52,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:37:04,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:37:23,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:37:40,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:37:51,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:38:01,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:38:08,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:38:12,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:38:19,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:38:30,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:38:40,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:38:50,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:39:01,5209,550,55000014,76791.5,158033.0156,8593.056983,
30-10:23:39:18,5209,550,55001026,76793,158032.9844,8593.499756,
30-10:23:39:36,5209,550,55001026,76793,158032.9844,8593.499756,
30-10:23:39:43,5209,550,55001026,76793,158032.9844,8593.499756,
30-10:23:39:46,5209,550,55001026,76793,158032.9844,8593.499756,
30-10:23:39:50,5209,550,55001026,76793,158032.9844,8593.499756,
30-10:23:33:03,5230,255,25501377,46238.125,148783.9531,1270.483557,
30-10:23:33:03,5230,255,25501377,46238.125,148783.9531,1270.483557,
30-10:23:33:35,5230,255,25501377,46238.125,148783.9531,1270.483557,
30-10:23:34:06,5230,255,25501377,46238.125,148783.9531,1270.483557,
30-10:23:34:39,5230,255,25501377,46238.125,148783.9531,1270.483557,
30-10:23:35:10,5230,255,25501377,46238.125,148783.9531,1270.483557,
30-10:23:35:43,5230,255,25501377,46238.125,148783.9531,1270.483557,
30-10:23:36:15,5230,255,25501377,46238.125,148783.9531,1270.483557,
30-10:23:36:52,5230,255,25501377,46238.125,148783.9531,1270.483557,
30-10:23:37:19,5230,255,25501377,46238.125,148783.9531,1270.483557,
30-10:23:37:51,5230,255,25501377,46238.125,148783.9531,1270.483557,
30-10:23:38:23,5230,255,25501377,46238.125,148783.9531,1270.483557,
30-10:23:38:54,5230,255,25501377,46238.125,148783.9531,1270.483557,
30-10:23:39:27,5230,255,25501377,46238.125,148783.9531,1270.483557,
30-10:23:39:58,5230,255,25501377,46238.125,148783.9531,1270.483557,
30-10:23:32:32,5230,255,25501377,46231.5,148498.0469,1331.407935,
30-10:23:32:00,5230,255,25501377,46225.875,148258.0938,1384.721621,
30-10:23:30:23,5230,255,25501377,46595.375,147453.4063,1506.03236,
30-10:23:31:28,5230,255,25501377,46202.5,147218.4063,1633.391848,
30-10:23:30:55,5230,255,25501377,46187.125,146538.2969,1807.673999,
30-10:23:30:25,9072,546,54600002,91766,180207.0469,15601.03736,
30-10:23:31:01,9072,546,54600002,92562.625,180678.3281,15882.65935,
30-10:23:32:34,9072,546,54600002,94518.375,179271.9844,16152.05379,
30-10:23:31:30,9072,546,54600002,93837.5,180620.2031,16196.63157,
30-10:23:33:06,9072,546,54600002,94917.25,179267.4375,16255.076,
30-10:23:32:02,9072,546,54600002,94510.625,180142.2031,16290.36977,
30-10:23:33:38,9072,546,54600002,96014.625,179259.1563,16540.46688,
30-10:23:34:10,9072,546,54600002,96587,179129.875,16670.80949,
